n,file,score,confidence,query,serp_position,source_domain,source_page,image_url,title,source_size,output_size,kb,quality_note,orig_file
1,sarfatti-mod-2042-9.jpg,72.6,alta,"""Mod. 2042/9"" ""Gino Sarfatti""",5,cambiaste.com,https://www.cambiaste.com/it/asta-0993/gino-sarfatti-lampada-a-sospensione-mod-20429-310806,https://imageapi.cambiaste.com/api/lotto/immagine/310806.jpg,Gino Sarfatti : Lampada a sospensione mod. 2042/9 - Asta Design 200 - Cambi  Casa d'Aste,3826x3826,1600x1600,371.7,"OK; sorgente 3826x3826, 1102.2KB; sfondo chiaro pulito ai bordi (83%); q=94; immagine preservata intera: sorgente 3826x3826; niente scontorno/crop",
2,sarfatti-mod-2042-92.jpg,63.0,alta,"""Mod. 2042/9"" ""Gino Sarfatti""",13,cambiaste.com,https://www.cambiaste.com/it/asta-0993/gino-sarfatti-lampada-a-sospensione-mod-20429-310806,https://imageapi.cambiaste.com/api/lotto/immagine/310806/2.jpg,Gino Sarfatti : Lampada a sospensione mod. 2042/9 - Asta Design 200 - Cambi  Casa d'Aste,4000x3251,1600x1600,306.5,"OK; sorgente 4000x3251, 831.3KB; sfondo chiaro pulito ai bordi (91%); q=96; immagine preservata intera: sorgente 4000x3251; niente scontorno/crop",
1,sarfatti-mod-43.jpg,51.0,alta,"""Mod. 43"" ""Gino Sarfatti"" ""Arteluce""",3,mutualart.com,https://www.mutualart.com/Artwork/Lampada-da-parete-mod--43/FE45414D748974FB40E883FF19069462,https://media.mutualart.com/Images/2024_02/28/09/092233066/gino-sarfatti-lampada-da-tavolo-mod--568-JJM5K-570.Jpeg,Gino Sarfatti | Lampada da parete mod. 43 (1963) | MutualArt,380x570,1600x1600,97.9,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (380x570); sfondo non pulito/ambientato ai bordi (61%); q=96; immagine preservata intera: sorgente 380x570; niente scontorno/crop,
2,sarfatti-mod-432.jpg,48.6,alta,"""Mod. 43"" ""Gino Sarfatti"" ""Arteluce""",5,mutualart.com,https://www.mutualart.com/Artwork/Lampada-da-parete-mod--43/FE45414D748974FB40E883FF19069462,https://media.mutualart.com/Images/2024_10/18/05/76015269/gino-sarfatti-lampada-a-sospensione-mod--XYENO-570.Jpeg,Gino Sarfatti | Lampada da parete mod. 43 (1963) | MutualArt,570x570,1600x1600,119.2,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (570x570); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 570x570; niente scontorno/crop,
1,sarfatti-mod-1051.jpg,59.8,alta,"""Mod. 1051"" ""Gino Sarfatti""",4,incanto.auction,https://www.incanto.auction/it/asta-0203/gino-sarfatti-lampada-da-terra-mod-1051-47833,https://api.incanto.auction/api/lotto/immagine/47833.jpg,Gino Sarfatti : Lampada da terra mod. 1051 - Asta Classic Design - Incanto  Casa d'Aste e Galleria,800x1200,1600x1600,115.8,FALLBACK_DA_CONTROLLARE; file sorgente troppo leggero (29.9KB); sfondo non pulito/ambientato ai bordi (24%); q=96; immagine preservata intera: sorgente 800x1200; niente scontorno/crop,
2,sarfatti-mod-10512.jpg,84.6,alta,"""Mod. 1051"" ""Gino Sarfatti""",5,societaantiquaria.it,https://societaantiquaria.it/all/lampada-da-terra-mod-1051-m-di-gino-sarfatti-per-arteluce/,https://societaantiquaria.it/wp-content/uploads/2023/04/gino-sarfatti-mod-1051M-arteluce-2-jpg.webp,VENDUTO- Lampada da terra mod. 1051/M di Gino Sarfatti per Arteluce |  Società Antiquaria,1920x1920,1600x1600,399.7,"FALLBACK_DA_CONTROLLARE; sorgente 1920x1920, 118.8KB; sfondo non pulito/ambientato ai bordi (39%); q=96; immagine preservata intera: sorgente 1920x1920; niente scontorno/crop",
1,sarfatti-mod-600p.jpg,59.4,alta,"""Mod. 600P"" ""Gino Sarfatti""",6,incanto.auction,https://www.incanto.auction/it/asta-0218-1/sarfatti-gino-gino-sarfatti-lampada-da-tavolo-mod-600p-50264,https://api.incanto.auction/api/lotto/immagine/50264.jpg,Gino Sarfatti : Lampada da tavolo mod. 600/P - Asta Classic Design and Best  Decoration Part 1 - I - Incanto Casa d'Aste e Galleria,1333x2000,1600x1600,240.4,"FALLBACK_DA_CONTROLLARE; sorgente 1333x2000, 144.4KB; sfondo non pulito/ambientato ai bordi (32%); q=96; immagine preservata intera: sorgente 1333x2000; niente scontorno/crop",
2,sarfatti-mod-600p2.jpg,57.0,alta,"""Mod. 600P"" ""Gino Sarfatti""",8,incanto.auction,https://www.incanto.auction/it/asta-0218-1/sarfatti-gino-gino-sarfatti-lampada-da-tavolo-mod-600p-50264,https://api.incanto.auction/api/lotto/immagine/50264/1.jpg,Gino Sarfatti : Lampada da tavolo mod. 600/P - Asta Classic Design and Best  Decoration Part 1 - I - Incanto Casa d'Aste e Galleria,1333x2000,1600x1600,296.5,"FALLBACK_DA_CONTROLLARE; sorgente 1333x2000, 166.5KB; sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1333x2000; niente scontorno/crop",
1,sarfatti-mod-1095.jpg,47.0,media,"""Mod. 1095"" ""Gino Sarfatti""",13,lightologylab.com,https://www.lightologylab.com/products/flos-mod-1095-2/?lang=en,https://www.lightologylab.com/wp-content/uploads/2018/09/forza-flos-1095-2.jpg,Flos Mod 1095-2 – LightologyLab,1600x1300,1600x1600,104.6,FALLBACK_DA_CONTROLLARE; file sorgente troppo leggero (39.0KB); sfondo chiaro pulito ai bordi (99%); q=96; immagine preservata intera: sorgente 1600x1300; niente scontorno/crop,
2,sarfatti-mod-10952.jpg,40.0,media,"""Mod. 1095"" ""Gino Sarfatti""",17,casalumi.de,https://www.casalumi.de/en/1960s-Uplighter-Model-1095-Design-by-Gino-Sarfatti--CL7672.1/,https://www.casalumi.de/media/85/3d/8b/1737018972/steh-leuchte-1095-astep-sarfatti.jpg?ts=1737018972,"1960s Uplighter ""Model 1095"" Design by Gino Sarfatti – Casa Lumi",1600x1600,1600x1600,423.2,"FALLBACK_DA_CONTROLLARE; sorgente 1600x1600, 201.4KB; sfondo non pulito/ambientato ai bordi (17%); q=94; immagine preservata intera: sorgente 1600x1600; niente scontorno/crop",
1,sarfatti-mod-50.jpg,85.0,alta,"""Mod. 50"" ""Gino Sarfatti""",3,1stdibs.com,https://www.1stdibs.com/it/arredi/illuminazione/lampade-da-parete-e-applique/lampada-da-parete-a-5-luci-in-metallo-bianco-mod-50-di-gino-sarfatti-for-arteluce-68/id-f_29540882/,https://a.1stdibscdn.com/white-metal-5-lights-wall-lamp-mod-50-by-gino-sarfatti-for-arteluce-68-for-sale/1121189/f_295408821748439502907/29540882_datamatics.jpg?width=768,"Lampada da parete a 5 luci in metallo bianco Mod. 50 di Gino Sarfatti for  Arteluce, '68 in vendita su 1stDibs Italia",768x768,1600x1600,88.3,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
2,sarfatti-mod-502.jpg,74.6,alta,"""Mod. 50"" ""Gino Sarfatti""",5,pamono.it,https://www.pamono.it/lampada-da-parete-mod-50-di-gino-sarfatti-per-arteluce-1968?srsltid=AfmBOoqe_2D20go14jnDGeP0Cs_jbcjTHRmf377yPH4Hsf9153kIeqnG,https://cdn20.pamono.com/p/g/1/8/1849537_ay0emq8jz2/lampada-da-parete-mod-50-di-gino-sarfatti-per-arteluce-1968-immagine-3.jpg,"Lampada da parete Mod.50 di Gino Sarfatti per Arteluce, 1968",400x400,1600x1600,85.2,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (400x400); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 400x400; niente scontorno/crop,
1,sarfatti-mod-540p.jpg,55.8,media,"""Mod. 540P"" ""Gino Sarfatti""",4,demosmobilia.ch,https://www.demosmobilia.ch/it/product/lampade-da-tavolo-o-applique-mod-540p/,https://www.demosmobilia.ch/wp-content/uploads/2019/03/1920_deco_table_lamp_01.jpg,Lampade da tavolo o applique mod. 540P – Demosmobilia,1200x900,1600x1600,191.8,"OK; sorgente 1200x900, 66.6KB; sfondo chiaro pulito ai bordi (93%); q=96; immagine preservata intera: sorgente 1200x900; niente scontorno/crop",
1,sarfatti-mod-2129.jpg,47.4,media,"""Mod. 2129"" ""Gino Sarfatti""",1,shop.mohd.it,https://shop.mohd.it/it/mod-2129-lampada-a-sospensione.html,"https://cdn.mohd.it/cache/image/width=800,format=webp/media/catalog/product/1/-/1-3-201.jpg",Mod. 2129 Lampada a Sospensione Astep | Mohd Shop,800x733,1600x1600,78.7,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (800x733); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 800x733; niente scontorno/crop,
2,sarfatti-mod-21292.jpg,84.2,alta,"""Mod. 2129"" ""Gino Sarfatti""",2,karlkemp.com,https://karlkemp.com/products/arc-lamp-mod-2129-by-gino-sarfatti-for-arteluce-italy-1969,https://karlkemp.com/cdn/shop/files/181-0612_9_1024x1024.jpg?v=1715171616,"Arc Lamp Mod. 2129 by Gino Sarfatti for Arteluce, Italy 1969 – Karl Kemp  Antiques",1024x1024,1600x1600,130.2,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1024x1024); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1024x1024; niente scontorno/crop,
1,sarfatti-mod-2130.jpg,69.0,alta,"""Mod. 2130"" ""Gino Sarfatti""",3,societaantiquaria.it,https://societaantiquaria.it/all/lampada-a-sospensione-moon-mod-2130-di-gino-sarfatti/,https://societaantiquaria.it/wp-content/uploads/2025/03/MG_8463.jpg,Lampada a sospensione Moon mod. 2130 di Gino Sarfatti | Società Antiquaria,960x960,1600x1600,285.6,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (960x960); sfondo non pulito/ambientato ai bordi (18%); q=96; immagine preservata intera: sorgente 960x960; niente scontorno/crop,
2,sarfatti-mod-21302.jpg,71.8,alta,"""Mod. 2130"" ""Gino Sarfatti""",4,cambiaste.com,https://www.cambiaste.com/it/asta-0687/gino-sarfatti-lampada-a-sospensione-moon-mod-2130-248341,https://imageapi.cambiaste.com/api/lotto/immagine/248341.jpg,Gino Sarfatti : Lampada a sospensione Moon mod. 2130. - Asta Fine Design -  Cambi Casa d'Aste,1172x1200,1600x1600,187.5,FALLBACK_DA_CONTROLLARE; file sorgente troppo leggero (39.3KB); sfondo non pulito/ambientato ai bordi (4%); q=96; immagine preservata intera: sorgente 1172x1200; niente scontorno/crop,
1,sarfatti-mod-1102.jpg,75.4,alta,"""Mod. 1102"" ""Gino Sarfatti""",1,cambiaste.com,https://www.cambiaste.com/it/asta-0683/gino-sarfatti-lampada-da-terra-mod-1102-con-struttura-in-rete-metallic-244250,https://imageapi.cambiaste.com/api/lotto/immagine/244250.jpg,Gino Sarfatti : Lampada da terra mod. 1102 con struttura in rete metallica  laccata e diffusore in,801x1200,1600x1600,254.1,"FALLBACK_DA_CONTROLLARE; sorgente 801x1200, 83.4KB; sfondo non pulito/ambientato ai bordi (38%); q=96; immagine preservata intera: sorgente 801x1200; niente scontorno/crop",
2,sarfatti-mod-11022.jpg,54.4,media,"""Mod. 1102"" ""Gino Sarfatti""",2,intondo.com,https://www.intondo.com/it/products/92136/illuminazione/lampade-da-terra/lampada-da-terra-1102-in-ferro-di-gino-sarfatti-per-arteluce-anni-50,https://www.intondo.com/media/mounted_nas/app-models-product/2024/1340243/conversions/small-floor-lamp-model-1102-by-gino-sarfatti-for-arteluce-1950s-1-large.webp,"Lampada da terra 1102 in ferro di Gino Sarfatti per Arteluce, anni '50 |  intOndo",1280x1706,1600x1600,416.4,"FALLBACK_DA_CONTROLLARE; sorgente 1280x1706, 268.7KB; sfondo non pulito/ambientato ai bordi (0%); q=90; immagine preservata intera: sorgente 1280x1706; niente scontorno/crop",
1,sarfatti-mod-262.jpg,53.4,alta,"""Mod. 262"" ""Gino Sarfatti""",1,demosmobilia.ch,https://www.demosmobilia.ch/it/product/2-ceiling-wall-lamps-mod-262/,https://www.demosmobilia.ch/wp-content/uploads/2017/10/arteluce_gino_sarfetti_light_262_01A.jpg,2 Ceiling/Wall Lamps Mod.262 – Demosmobilia,600x450,1600x1600,124.6,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (600x450); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 600x450; niente scontorno/crop,
2,sarfatti-mod-2622.jpg,70.0,alta,"""Mod. 262"" ""Gino Sarfatti""",3,etsy.com,https://www.etsy.com/it/listing/1866633760/wall-light-mod-262-by-gino-sarfatti-for,https://i.etsystatic.com/57558311/r/il/d5e8b4/6725979561/il_1080xN.6725979561_8nu2.jpg,"Wall Light Mod. 262 by Gino Sarfatti for Arteluce, 1960s - Etsy Italia",1080x1440,1600x1600,293.9,"FALLBACK_DA_CONTROLLARE; sorgente 1080x1440, 119.1KB; sfondo non pulito/ambientato ai bordi (4%); q=96; immagine preservata intera: sorgente 1080x1440; niente scontorno/crop",
1,sarfatti-mod-51-b.jpg,69.0,alta,"""Mod. 51/B"" ""Gino Sarfatti""",3,mutualart.com,https://www.mutualart.com/Artwork/Miroir-eclairant-mod--51-b-/8E55E755C41CD23B,https://media.mutualart.com/Images//2020_07/31/14/144656165/6d8855b2-8bd3-4a21-98f2-e0d7a99cecc4.Jpeg,Gino Sarfatti | Miroir éclairant mod. 51/b (1971) | MutualArt,840x1120,1600x1600,297.8,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (840x1120); sfondo non pulito/ambientato ai bordi (41%); q=96; immagine preservata intera: sorgente 840x1120; niente scontorno/crop,
2,sarfatti-mod-51-b2.jpg,54.6,alta,"""Mod. 51/B"" ""Gino Sarfatti""",5,vintage-shop.it,https://vintage-shop.it/archivio/18844--SPECCHIO-DESIGN-Gino-Sarfatti-PER-Arteluce-1971-ILLUMINATO-MOD-51-b-MIRROR,https://vintage-shop.it/252315-home_default/SPECCHIO-DESIGN-Gino-Sarfatti-PER-Arteluce-1971-ILLUMINATO-MOD-51-b-MIRROR.jpg,SPECCHIO DESIGN Gino Sarfatti PER Arteluce 1971 ILLUMINATO MOD 51/b MIRROR,360x360,1600x1600,101.7,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (360x360); sfondo non pulito/ambientato ai bordi (56%); q=96; immagine preservata intera: sorgente 360x360; niente scontorno/crop,
1,sarfatti-mod-607.jpg,77.4,alta,"""Mod. 607"" ""Gino Sarfatti""",1,cambiaste.com,https://www.cambiaste.com/it/asta-0857/gino-sarfatti-due-lampade-da-tavolo-mod-607-283492,https://imageapi.cambiaste.com/api/lotto/immagine/283492.jpg,Gino Sarfatti : Due lampade da tavolo mod. 607 - Asta Design Properties -  Cambi Casa d'Aste,4000x3048,1600x1600,381.9,"FALLBACK_DA_CONTROLLARE; sorgente 4000x3048, 708.3KB; sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 4000x3048; niente scontorno/crop",
2,sarfatti-mod-6072.jpg,38.2,media,"""Mod. 607"" ""Gino Sarfatti""",2,lampadestore.it,https://lampadestore.it/flos-mod-607-led-prezzo.html?srsltid=AfmBOoofhH49CGbrKx0nzGu3tkt2L3ieu_WS_CNVMq5pWY52AaJS4QPM,https://d227ye8q3jhja.cloudfront.net/catalog/product/cache/74c1057f7991b4edb2bc7bdaa94de933/f/l/flos-mod-607-bianco.jpg,Flos Mod 607 Led Prezzo,600x600,1600x1600,107.4,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (600x600); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 600x600; niente scontorno/crop,
1,sarfatti-mod-608.jpg,69.4,alta,"""Mod. 608"" ""Gino Sarfatti""",1,pamono.it,https://www.pamono.it/lampade-da-parete-mod-608-di-gino-sarfatti-per-arteluce-1971-set-di-2?srsltid=AfmBOoqfMr8ykQMOS2QOuOIY3UIgx6rH2v_mdUsqXs7CAsb0RVW6O87W,https://cdn20.pamono.com/p/s/2/0/2017364_wq02ydfz7x/lampade-da-parete-mod-608-di-gino-sarfatti-per-arteluce-1971-set-di-2.png,"Lampade da parete Mod. 608 di Gino Sarfatti per Arteluce, 1971, set di 2",500x500,1600x1600,108.0,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (500x500); sfondo non pulito/ambientato ai bordi (25%); q=96; immagine preservata intera: sorgente 500x500; niente scontorno/crop,
2,sarfatti-mod-6082.jpg,68.2,alta,"""Mod. 608"" ""Gino Sarfatti""",2,pamono.it,https://www.pamono.it/lampade-da-parete-mod-608-di-gino-sarfatti-per-arteluce-1971-set-di-2-1?srsltid=AfmBOooN2s_URAX1CHGyNTsZAHrNkG7Zws-70frq4Vo80Wg9v9j2rx8H,https://cdn20.pamono.com/p/s/2/0/2017361_tv25sn59gt/lampade-da-parete-mod-608-di-gino-sarfatti-per-arteluce-1971-set-di-2.jpg,"Lampade da parete Mod. 608 di Gino Sarfatti per Arteluce, 1971, set di 2",640x480,1600x1600,94.2,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (640x480); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 640x480; niente scontorno/crop,
1,sarfatti-mod-194-72.jpg,51.6,media,"""Mod. 194-72"" ""Gino Sarfatti""",1,1stdibs.com,https://www.1stdibs.com/furniture/more-furniture-collectibles/collectibles-curiosities/books/gino-sarfatti-selected-works-1938-1973/id-f_2199122/,https://a.1stdibscdn.com/archivesE/upload/9541/17_15/sarfatti07/sarfatti07_l.jpeg,Gino Sarfatti: Selected Works 1938-1973 For Sale at 1stDibs | vinto gino,1280x1024,1600x1600,251.6,"FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente 1280x1024, 93.4KB; sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1280x1024; niente scontorno/crop",
2,sarfatti-mod-194-722.jpg,38.4,media,"""Mod. 194-72"" ""Gino Sarfatti""",2,1stdibs.com,https://www.1stdibs.com/furniture/more-furniture-collectibles/collectibles-curiosities/books/gino-sarfatti-selected-works-1938-1973/id-f_2199122/,https://a.1stdibscdn.com/archivesE/upload/9541/17_15/2199122/ORG_2199122.jpeg?width=768,Gino Sarfatti: Selected Works 1938-1973 For Sale at 1stDibs | vinto gino,768x768,1600x1600,193.2,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
1,sottsass-elea-9003.jpg,69.0,alta,"""Elea 9003"" ""Ettore Sottsass""",3,domusweb.it,https://www.domusweb.it/it/design/2018/03/19/il-calcolatore-elea-9003-di-ettore-sottsass-funziona-ancora.html,https://www.domusweb.it/content/dam/domusweb/it/design/2018/03/19/il-calcolatore-elea-9003-di-ettore-sottsass-funziona-ancora/domus-sottsass-elea-1.jpg.foto.rmedium.jpg,Il calcolatore Elea 9003 di Ettore Sottsass funziona ancora - Domus,960x769,1600x1600,388.7,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (960x769); sfondo non pulito/ambientato ai bordi (0%); q=94; immagine preservata intera: sorgente 960x769; niente scontorno/crop,
2,sottsass-elea-90032.jpg,66.6,alta,"""Elea 9003"" ""Ettore Sottsass""",5,domusweb.it,https://www.domusweb.it/it/design/2018/03/19/il-calcolatore-elea-9003-di-ettore-sottsass-funziona-ancora.html,https://www.domusweb.it/content/dam/domusweb/it/design/2018/03/19/il-calcolatore-elea-9003-di-ettore-sottsass-funziona-ancora/gallery/domus-sottsass-elea-10.jpg.foto.rmedium.png,Il calcolatore Elea 9003 di Ettore Sottsass funziona ancora - Domus,960x720,1600x1600,309.4,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (960x720); sfondo non pulito/ambientato ai bordi (15%); q=96; immagine preservata intera: sorgente 960x720; niente scontorno/crop,
1,sottsass-tekne-3.jpg,43.8,media,"""Tekne 3"" ""Ettore Sottsass""",4,centrepompidou.fr,https://www.centrepompidou.fr/en/ressources/oeuvre/c7rrp8,https://www.centrepompidou.fr/media/picture/b0/ad/b0ad43bb53abdb446639e045bf408bc2/thumb_large.jpg,Machine à écrire Tekne 3 - Centre Pompidou,800x616,1600x1600,167.3,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (800x616); sfondo non pulito/ambientato ai bordi (66%); q=96; immagine preservata intera: sorgente 800x616; niente scontorno/crop,
2,sottsass-tekne-32.jpg,77.6,alta,"""Tekne 3"" ""Ettore Sottsass""",5,domusweb.it,https://www.domusweb.it/it/design/2025/01/20/macchina-da-scrivere-tekne-3-olivetti-sottsass.html,https://www.domusweb.it/content/dam/domusweb/it/design/2025/01/20/storia-della-macchina-da-scrivere-tekne/domus-tekne-1.JPG.foto.rmedium.jpg,"Tekne 3, la Olivetti che Sottsass progettò senza “concessioni frivole” -  Domus",921x728,1600x1600,282.3,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (921x728); sfondo non pulito/ambientato ai bordi (39%); q=96; immagine preservata intera: sorgente 921x728; niente scontorno/crop,
1,sottsass-saratoga.jpg,61.8,alta,"""Saratoga"" ""Ettore Sottsass""",4,pamono.it,https://www.pamono.it/sedie-saratoga-vintage-di-lella-e-massimo-vignelli-per-poltronova-anni-39-70-set-di-2?srsltid=AfmBOoriTZXhhHvwBGJUHZyOctx3KSTff5WmsjzaLTsXf8Pey-IKn-dx,https://cdn20.pamono.com/p/g/2/3/2372001_o6dm0w2vm9/sedie-saratoga-vintage-di-lella-e-massimo-vignelli-per-poltronova-anni-70-set-di-2-immagine-26.jpg,"Sedie Saratoga vintage di Lella e Massimo Vignelli per Poltronova, anni  '70, set di 2",400x400,1600x1600,95.3,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (400x400); sfondo non pulito/ambientato ai bordi (47%); q=96; immagine preservata intera: sorgente 400x400; niente scontorno/crop,
2,sottsass-saratoga2.jpg,59.4,alta,"""Saratoga"" ""Ettore Sottsass""",6,pamono.it,https://www.pamono.it/poltrone-saratoga-di-lella-e-massimo-vignelli-per-poltronova-1990-set-di-2?srsltid=AfmBOopsX-k_fOBpQB9TcW6ewKVBBv4EVeuSqnP1_msf5UaZNRxboSSG,https://cdn20.pamono.com/p/g/2/5/2529632_art1mssqoq/poltrone-saratoga-di-lella-e-massimo-vignelli-per-poltronova-1990-set-di-2-immagine-1.jpg,"Poltrone Saratoga di Lella e Massimo Vignelli per Poltronova, 1990, set di 2",600x400,1600x1600,102.1,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (600x400); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 600x400; niente scontorno/crop,
1,sottsass-barbarella.jpg,81.4,alta,"""Barbarella"" ""Ettore Sottsass""",6,wright20.com,https://www.wright20.com/auctions/2022/06/design/133,https://www.wright20.com/items/index/2000/133_1_design_june_2022_ettore_sottsass_barbarella_cabinet__wright_auction.jpg?t=1693162415,"133: ETTORE SOTTSASS, Barbarella cabinet < Design, 10 June 2022 < Auctions  | Wright: Auctions of Art and Design",2000x2000,1600x1600,372.6,"OK; sorgente 2000x2000, 155.4KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 2000x2000; niente scontorno/crop",
2,sottsass-barbarella2.jpg,76.6,alta,"""Barbarella"" ""Ettore Sottsass""",10,wright20.com,https://www.wright20.com/auctions/2022/06/design/133,https://www.wright20.com/items/index/2000/133_2_design_june_2022_ettore_sottsass_barbarella_cabinet__wright_auction.jpg?t=1693162415,"133: ETTORE SOTTSASS, Barbarella cabinet < Design, 10 June 2022 < Auctions  | Wright: Auctions of Art and Design",2000x2000,1600x1600,329.6,"OK; sorgente 2000x2000, 142.3KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 2000x2000; niente scontorno/crop",
